SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,870 Fremont St #106,Santa Clara,CA,95050,998000,2,2.5,SANTA CLARA,1408,610,1980,1,709,410,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/870-Fremont-St-95050/unit-106/home/1682047,MLSListings,ML81990715,N,Y,37.3520912,-121.9437677
MLS Listing,,Single Family Residential,2082 Juliana Ct,Santa Clara,CA,95050,1499000,3,2.0,SANTA CLARA,1676,5700,1952,1,894,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/2082-Juliana-Ct-95050/home/749460,MLSListings,ML81989611,N,Y,37.3362322,-121.9539548
MLS Listing,,Townhouse,1134 Pomeroy Ave,Santa Clara,CA,95051,1198000,4,2.5,Santa Clara,1476,654,1963,1,812,726,Active,January-18-2025 01:30 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/Santa-Clara/1134-Pomeroy-Ave-95051/home/1672694,MLSListings,ML81989278,N,Y,37.3472122,-121.9893626
MLS Listing,,Single Family Residential,3282 Victoria Ave,Santa Clara,CA,95051,1700000,3,2.0,SANTA CLARA,1080,5400,1954,1,1574,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/3282-Victoria-Ave-95051/home/1393273,MLSListings,ML81990610,N,Y,37.3572349,-121.9857478
MLS Listing,,Multi-Family (2-4 Unit),1084-1086 Portola Ave,San Jose,CA,95126,2795000,6,4.0,SAN JOSE,3284,7831,2002,1,851,,Active,,,https://www.redfin.com/CA/San-Jose/1084-Portola-Ave-95126/home/1048815,MLSListings,ML81990603,N,Y,37.3452034,-121.9313932
MLS Listing,,Condo/Co-op,940 Kiely Blvd Unit H,Santa Clara,CA,95051,619000,2,1.0,Santa Clara,882,,1971,2,702,574,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/940-Kiely-Blvd-95051/unit-H/home/1724991,MLSListings,ML81990550,N,Y,37.342706,-121.9794292
MLS Listing,,Condo/Co-op,2200 Agnew Rd #212,Santa Clara,CA,95054,725000,2,2.0,Santa Clara,1048,1648,1982,2,692,837,Active,,,https://www.redfin.com/CA/Santa-Clara/2200-Agnew-Rd-95054/unit-212/home/1273633,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41082473,N,Y,37.3922025,-121.9635552
MLS Listing,,Condo/Co-op,1750 Halford Ave #302,Santa Clara,CA,95051,648000,2,2.0,SANTA CLARA,983,,1970,2,659,826,Active,January-18-2025 01:30 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/Santa-Clara/1750-Halford-Ave-95051/unit-302/home/670920,MLSListings,ML81990474,N,Y,37.3557589,-121.998657
MLS Listing,,Single Family Residential,1067 Scott Blvd,Santa Clara,CA,95050,1538888,3,1.0,SANTA CLARA,1319,7440,1953,3,1167,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/1067-Scott-Blvd-95050/home/1592558,MLSListings,ML81988250,N,Y,37.3459646,-121.9591335
MLS Listing,,Townhouse,868 Apollo Pl,Santa Clara,CA,95051,1688680,3,3.5,SANTA CLARA,1820,1727,2015,3,928,394,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/868-Apollo-Pl-95051/home/112869745,MLSListings,ML81990370,N,Y,37.3411458,-121.980352
MLS Listing,,Condo/Co-op,1400 Bowe Ave #307,Santa Clara,CA,95051,749950,2,2.0,Santa Clara,1062,1045,1984,3,706,714,Active,January-18-2025 01:30 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/Santa-Clara/1400-Bowe-Ave-95051/unit-307/home/740932,MLSListings,ML81989405,N,Y,37.3502931,-121.9736544
MLS Listing,,Condo/Co-op,3041 El Camino Real #202,Santa Clara,CA,95051,925000,2,2.0,SANTA CLARA,949,,2024,4,975,342,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/3041-El-Camino-Real-95051/unit-202/home/194225544,MLSListings,ML81990238,N,Y,37.3526435,-121.9821882
MLS Listing,,Condo/Co-op,120 Saratoga Ave #74,Santa Clara,CA,95051,618000,2,2.0,SANTA CLARA,950,,1969,4,651,592,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/120-Saratoga-Ave-95051/unit-74/home/744469,MLSListings,ML81988271,N,Y,37.326247,-121.968765
MLS Listing,,Single Family Residential,3542 Aberdeen St,Santa Clara,CA,95054,1788000,5,3.0,SANTA CLARA,1956,6100,1961,6,914,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/3542-Aberdeen-St-95054/home/12170855,MLSListings,ML81990109,N,Y,37.386471,-121.947826
MLS Listing,,Townhouse,1655 Agnew Rd #6,Santa Clara,CA,95054,1199000,3,3.0,Santa Clara,1645,1742,2009,7,729,316,Active,January-18-2025 01:30 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/Santa-Clara/1655-Agnew-Rd-95054/unit-6/home/28895300,MLSListings,ML81990020,N,Y,37.3957707,-121.9571413
MLS Listing,,Single Family Residential,1253 Manzano Way,Sunnyvale,CA,94089,1598000,3,2.0,SUNNYVALE,1108,5500,1955,7,1442,,Active,,,https://www.redfin.com/CA/Sunnyvale/1253-Manzano-Way-94089/home/582113,MLSListings,ML81989987,N,Y,37.3950325,-121.9872282
MLS Listing,,Townhouse,2252 Creek Bed Ct,Santa Clara,CA,95054,999000,2,1.5,SANTA CLARA,1215,1308,1973,8,822,508,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/2252-Creek-Bed-Ct-95054/home/584998,MLSListings,ML81989949,N,Y,37.393838,-121.964126
MLS Listing,,Single Family Residential,1114 Orchid Dr,Sunnyvale,CA,94086,2799999,4,3.0,SUNNYVALE,2114,5781,2025,8,1325,,Active,January-18-2025 01:30 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/Sunnyvale/1114-Orchid-Dr-94086/home/689994,MLSListings,ML81989707,N,Y,37.3601061,-122.0001032
MLS Listing,,Condo/Co-op,2600 Cortez Dr #6202,Santa Clara,CA,95051,615000,2,1.0,SANTA CLARA,712,,1972,8,864,382,Active,January-18-2025 03:00 PM,January-18-2025 05:00 PM,https://www.redfin.com/CA/Santa-Clara/2600-Cortez-Dr-95051/unit-6202/home/22732546,MLSListings,ML81989892,N,Y,37.3686887,-121.9749264
MLS Listing,,Condo/Co-op,4691 Albany Cir #135,San Jose,CA,95129,749000,2,2.0,San Jose,1148,1003,1982,8,652,603,Active,,,https://www.redfin.com/CA/San-Jose/4691-Albany-Cir-95129/unit-135/home/624071,MLSListings,ML81989878,N,Y,37.322487,-121.98636
MLS Listing,,Condo/Co-op,1730 Halford Ave #253,Santa Clara,CA,95051,449000,1,1.0,SANTA CLARA,678,,1970,8,662,724,Active,,,https://www.redfin.com/CA/Santa-Clara/1730-Halford-Ave-95051/unit-253/home/1789592,MLSListings,ML81989848,N,Y,37.3550534,-122.0000774
MLS Listing,,Townhouse,804 Bond Pl,Santa Clara,CA,95051,1450000,3,2.5,SANTA CLARA,1791,1657,1992,9,810,395,Active,,,https://www.redfin.com/CA/Santa-Clara/804-Bond-Pl-95051/home/1657802,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41081540,N,Y,37.3380996,-121.9896761
MLS Listing,,Condo/Co-op,2250 Monroe St #167,Santa Clara,CA,95050,700000,2,1.0,SANTA CLARA,858,,1987,9,816,575,Active,January-18-2025 12:30 PM,January-18-2025 03:30 PM,https://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-167/home/1347924,MLSListings,ML81987714,N,Y,37.3613527,-121.9630933
MLS Listing,,Condo/Co-op,121 Buckingham Dr #45,Santa Clara,CA,95051,475000,1,1.0,SANTA CLARA,656,,1969,9,724,508,Active,January-18-2025 01:30 PM,January-18-2025 04:30 PM,https://www.redfin.com/CA/Santa-Clara/121-Buckingham-Dr-95051/unit-45/home/1738989,MLSListings,ML81989684,N,Y,37.3261469,-121.9711725
MLS Listing,,Condo/Co-op,2250 Monroe St #260,Santa Clara,CA,95050,729888,2,2.0,SANTA CLARA,913,913,1987,10,799,575,Active,January-18-2025 12:00 PM,January-18-2025 03:00 PM,https://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-260/home/1081461,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41081698,N,Y,37.3613527,-121.9630933
MLS Listing,,Single Family Residential,3361 Granada Ct,Santa Clara,CA,95051,1899000,3,2.0,Santa Clara,1166,5904,1954,10,1629,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/3361-Granada-Ct-95051/home/1283460,MLSListings,ML81989585,N,Y,37.3507579,-121.988376
MLS Listing,,Condo/Co-op,219 Kiely Blvd Unit B,Santa Clara,CA,95051,775000,2,2.0,SANTA CLARA,1012,,1971,13,766,554,Active,January-19-2025 01:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/219-Kiely-Blvd-95051/unit-B/home/740417,MLSListings,ML81989384,N,Y,37.3272199,-121.97431
MLS Listing,,Single Family Residential,1310 -1340 Homestead Rd,Santa Clara,CA,95050,3199900,11,8.0,SANTA CLARA,5760,5760,1912,14,556,,Active,,,https://www.redfin.com/CA/Santa-Clara/1310-Homestead-Rd-95050/home/549354,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41081452,N,Y,37.3473112,-121.9477528
MLS Listing,,Condo/Co-op,151 Buckingham Dr #222,Santa Clara,CA,95051,475000,1,1.0,SANTA CLARA,599,,1969,14,793,531,Active,January-18-2025 04:00 PM,January-18-2025 06:00 PM,https://www.redfin.com/CA/Santa-Clara/151-Buckingham-Dr-95051/unit-222/home/743691,MLSListings,ML81989322,N,Y,37.3263578,-121.9711275
MLS Listing,,Mobile/Manufactured Home,4271 N First St #131,San Jose,CA,95134,415000,2,2.0,SAN JOSE,1527,,1980,19,272,,Active,January-19-2025 02:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/4271-N-First-St-95134/unit-131/home/194061929,MLSListings,ML81989095,N,Y,37.4180736,-121.96669
MLS Listing,,Single Family Residential,1136 Idaho St,San Jose,CA,95126,1999999,4,3.0,SAN JOSE,3086,5000,1990,31,648,,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1136-Idaho-St-95126/home/681854,MLSListings,ML81988684,N,Y,37.3432585,-121.9301279
MLS Listing,,Single Family Residential,1646 Catherine St,Santa Clara,CA,95050,1888888,3,2.0,SANTA CLARA,1707,4794,1910,48,1107,,Active,,,https://www.redfin.com/CA/Santa-Clara/1646-Catherine-St-95050/home/1645021,MLSListings,ML81981747,N,Y,37.350349,-121.9542077
MLS Listing,,Single Family Residential,2418 Scanlan Pl,Santa Clara,CA,95050,1800000,3,2.0,Santa Clara,1170,5519,1955,56,1538,,Active,,,https://www.redfin.com/CA/Santa-Clara/2418-Scanlan-Pl-95050/home/1454953,MetroList,224128805,N,Y,37.3383981,-121.9657113
MLS Listing,,Multi-Family (2-4 Unit),930 Clyde Ave,Santa Clara,CA,95054,2700000,14,9.0,SANTA CLARA,5060,7920,1963,58,534,,Active,,,https://www.redfin.com/CA/Santa-Clara/930-Clyde-Ave-95054/home/2120287,MLSListings,ML81987135,N,Y,37.3902538,-121.9504632
MLS Listing,,Condo/Co-op,1883 Agnew Rd #366,Santa Clara,CA,95054,749000,1,1.0,SANTA CLARA,870,,2006,58,861,428,Active,,,https://www.redfin.com/CA/Santa-Clara/1883-Agnew-Rd-95054/unit-366/home/12179343,MLSListings,ML81986962,N,Y,37.3959997,-121.9583591
MLS Listing,,Condo/Co-op,2250 Monroe St #337,Santa Clara,CA,95050,525000,1,1.0,SANTA CLARA,716,,1987,62,733,550,Active,,,https://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-337/home/1001469,MLSListings,ML81986851,N,Y,37.3613527,-121.9630933
MLS Listing,,Condo/Co-op,1730 Halford Ave #353,Santa Clara,CA,95051,449000,1,1.0,SANTA CLARA,678,,1970,64,662,724,Active,,,https://www.redfin.com/CA/Santa-Clara/1730-Halford-Ave-95051/unit-353/home/565143,MLSListings,ML81986673,N,Y,37.3550534,-122.0000774
MLS Listing,,Condo/Co-op,2201 Monroe St #605,Santa Clara,CA,95050,639000,2,1.0,SANTA CLARA,853,,1978,64,749,503,Active,January-18-2025 01:15 PM,January-18-2025 03:15 PM,https://www.redfin.com/CA/Santa-Clara/2201-Monroe-St-95050/unit-605/home/1513745,MLSListings,ML81986635,N,Y,37.3626054,-121.9601647
MLS Listing,,Multi-Family (5+ Unit),184 Roxbury St,Santa Clara,CA,95050,2395000,8,7.0,SANTA CLARA,4484,6599,1960,66,534,,Active,,,https://www.redfin.com/CA/Santa-Clara/184-Roxbury-St-95050/home/1082270,MLSListings,ML81986375,N,Y,37.3402804,-121.9427044
MLS Listing,,Single Family Residential,1235 N Bascom Ave,San Jose,CA,95128,1628000,4,2.0,SAN JOSE,1608,7500,1948,76,1012,,Active,January-19-2025 01:00 PM,January-19-2025 04:00 PM,https://www.redfin.com/CA/San-Jose/1235-N-Bascom-Ave-95128/home/1533834,MLSListings,ML81985622,N,Y,37.3365288,-121.9374672
MLS Listing,,Townhouse,472 N Winchester Blvd #4,Santa Clara,CA,95050,1150000,3,2.5,SANTA CLARA,1577,1350,1980,77,729,537,Active,January-18-2025 01:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/472-N-Winchester-Blvd-95050/unit-4/home/1514641,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41077981,N,Y,37.3400751,-121.9507621
MLS Listing,,Single Family Residential,1150 White Pine Ter,Sunnyvale,CA,94086,2795000,4,3.0,SUNNYVALE,2376,5858,1990,92,1176,150,Active,January-18-2025 02:00 PM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Sunnyvale/1150-White-Pine-Ter-94086/home/743610,MLSListings,ML81984107,N,Y,37.3649557,-121.9963836
MLS Listing,,Mobile/Manufactured Home,1201 Sycamore Ter #122,Sunnyvale,CA,94086,199999,2,1.0,SUNNYVALE,840,,1997,95,238,,Active,,,https://www.redfin.com/CA/Sunnyvale/1201-Sycamore-Ter-94086/unit-122/home/1532235,MLSListings,ML81983689,N,Y,37.3544257,-122.0028422
MLS Listing,,Condo/Co-op,980 Kiely Blvd #118,Santa Clara,CA,95051,429900,1,1.0,WOODSBOROUGH,622,696,1971,102,691,525,Active,,,https://www.redfin.com/CA/Santa-Clara/980-Kiely-Blvd-95051/unit-118/home/1306253,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41075617,N,Y,37.3432498,-121.9797374
MLS Listing,,Mobile/Manufactured Home,1201 Sycamore Ter #19,Sunnyvale,CA,94086,284900,2,2.0,SUNNYVALE,920,,2017,106,310,,Active,,,https://www.redfin.com/CA/Sunnyvale/1201-Sycamore-Ter-94086/unit-19/home/667523,MLSListings,ML81982625,N,Y,37.3544257,-122.0028422
MLS Listing,,Condo/Co-op,986 Kiely Blvd Unit D,Santa Clara,CA,95051,598888,2,1.0,Santa Clara,882,924,1971,112,679,568,Active,,,https://www.redfin.com/CA/Santa-Clara/986-Kiely-Blvd-95051/unit-D/home/738750,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41074699,N,Y,37.3433946,-121.9784385
MLS Listing,,Condo/Co-op,150 Saratoga Ave #330,Santa Clara,CA,95051,720000,2,2.0,SANTA CLARA,1028,,1969,113,700,530,Active,,,https://www.redfin.com/CA/Santa-Clara/150-Saratoga-Ave-95051/unit-330/home/1096574,MLSListings,ML81981680,N,Y,37.3267716,-121.9687395
MLS Listing,,Condo/Co-op,1730 Halford Ave #243,Santa Clara,CA,95051,625000,2,2.0,Santa Clara,983,,1970,119,636,689,Active,,,https://www.redfin.com/CA/Santa-Clara/1730-Halford-Ave-95051/unit-243/home/942376,MLSListings,ML81981203,N,Y,37.3550534,-122.0000774
MLS Listing,,Condo/Co-op,2250 Monroe St #219,Santa Clara,CA,95050,559900,1,1.0,SANTA CLARA,716,,1987,120,782,545,Active,,,https://www.redfin.com/CA/Santa-Clara/2250-Monroe-St-95050/unit-219/home/1220953,MLSListings,ML81980862,N,Y,37.3613527,-121.9630933
MLS Listing,,Other,1793 Lafayette St,Santa Clara,CA,95050,6500000,,,SANTA CLARA,,29185,,126,,,Active,,,https://www.redfin.com/CA/Santa-Clara/1793-Lafayette-St-95050/home/192543028,MLSListings,ML81980312,N,Y,37.357689,-121.9468666
MLS Listing,,Single Family Residential,1135 Chapman St,San Jose,CA,95126,2084900,3,2.5,Santa Clara,2162,12197,1937,131,964,,Active,,,https://www.redfin.com/CA/San-Jose/1135-Chapman-St-95126/home/681871,MetroList,224095132,N,Y,37.3416728,-121.9309783
MLS Listing,,Condo/Co-op,1850 El Camino Real #421,Santa Clara,CA,95050,1410000,3,2.0,SANTA CLARA,1330,,2023,150,1060,557,Active,January-18-2025 10:00 AM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/1850-El-Camino-Real-95050/unit-421/home/168876505,MLSListings,ML81977365,N,Y,37.3520234,-121.9577094
MLS Listing,,Condo/Co-op,1850 El Camino Real #211,Santa Clara,CA,95050,945000,1,1.0,SANTA CLARA,752,,2023,150,1257,557,Active,January-18-2025 10:00 AM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/1850-El-Camino-Real-95050/unit-211/home/168876476,MLSListings,ML81977364,N,Y,37.3520234,-121.9577094
MLS Listing,,Condo/Co-op,3578 Rambla Pl #133,Santa Clara,CA,95051,1588000,1,1.5,LAWRENCE,1840,,2021,191,863,682,Active,,,https://www.redfin.com/CA/Santa-Clara/3578-Rambla-Pl-95051/unit-133/home/181215326,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41065389,N,Y,37.3753718,-121.9950531
MLS Listing,,Condo/Co-op,1850 El Camino Real #321,Santa Clara,CA,95050,1278000,3,2.0,SANTA CLARA,1330,,2022,280,961,557,Active,January-18-2025 10:00 AM,January-18-2025 04:00 PM,https://www.redfin.com/CA/Santa-Clara/1850-El-Camino-Real-95050/unit-321/home/160706653,MLSListings,ML81961255,N,Y,37.3520234,-121.9577094
